date,items,employeeId,customerId,totalCost,_id
Thu Mar 17 2016 08:09:24 GMT+1100 (Australian Eastern Daylight Time),",coke=35[$10],soup=42[$1],bread=43[$2],water=7[$200],fanta=40[$25],banana=12[$2],lip stick=32[$40],apple=49[$3]",default,default,4329,lIC2BM6d2zzHRpRF
Tue May 21 2013 18:17:06 GMT+1000 (Australian Eastern Standard Time),",coke=12[$10],soup=40[$1],fanta=4[$25],bread=8[$2],lip stick=32[$40],banana=28[$2]",default,default,1612,lIIDqZIpsQCnfFnr
Wed May 14 2014 14:31:22 GMT+1000 (Australian Eastern Standard Time),",fanta=45[$25],water=48[$200],banana=20[$2],lip stick=24[$40],bread=35[$2],apple=30[$3],coke=41[$10],soup=26[$1]",default,default,12321,lIWmAPLsKI6TcRJn
Sun Jul 12 2020 10:38:59 GMT+1000 (Australian Eastern Standard Time),",apple=39[$3],lip stick=39[$40],water=6[$200],soup=49[$1],bread=7[$2],banana=16[$2],coke=49[$10],fanta=5[$25]",default,default,3587,lJO6bHWGrNBQd8IC
Mon Apr 27 2020 07:42:29 GMT+1000 (Australian Eastern Standard Time),",bread=26[$2],fanta=11[$25],apple=8[$3],lip stick=28[$40],coke=36[$10],water=34[$200],soup=30[$1],banana=22[$2]",default,default,8705,lVFFMonugfWJbgaB
Wed Jul 22 2015 00:28:11 GMT+1000 (Australian Eastern Standard Time),",fanta=27[$25],soup=14[$1],bread=48[$2],banana=28[$2],water=25[$200],lip stick=25[$40],coke=43[$10]",default,default,7271,lXsqAK7U6pyWl8Pv
Sat Oct 27 2012 11:23:10 GMT+1100 (Australian Eastern Daylight Time),",banana=5[$2]",default,default,10,laFERz9umLXQ6S2h
Mon Dec 03 2018 04:32:35 GMT+1100 (Australian Eastern Daylight Time),",banana=5[$2],lip stick=7[$40],bread=27[$2],water=7[$200],coke=6[$10],fanta=15[$25],soup=37[$1]",default,default,2216,lccLqEdiGIz6GSLj
Mon Jul 04 2016 10:00:07 GMT+1000 (Australian Eastern Standard Time),",bread=33[$2],coke=46[$10],apple=12[$3],banana=35[$2],water=33[$200],lip stick=12[$40],soup=5[$1],fanta=27[$25]",default,default,8392,lcjs3JvdTasfLb6g
Wed Dec 30 2015 03:04:45 GMT+1100 (Australian Eastern Daylight Time),",coke=38[$10],lip stick=8[$40],soup=13[$1],apple=17[$3],banana=50[$2],water=50[$200]",default,default,10864,ld8G79EUYxa4Kr7A
Mon Jan 28 2019 09:07:41 GMT+1100 (Australian Eastern Daylight Time),",water=7[$200],banana=15[$2],lip stick=28[$40],apple=12[$3],soup=49[$1],fanta=33[$25],bread=4[$2],coke=39[$10]",default,default,3858,ldlcHrUKHynVdklb
Thu Jul 13 2017 12:26:06 GMT+1000 (Australian Eastern Standard Time),",water=8[$200],apple=39[$3],lip stick=25[$40],fanta=47[$25],soup=49[$1],coke=18[$10],bread=50[$2]",default,default,4221,lgVjTDfFWvPp9zcB
Sat Mar 25 2017 11:35:40 GMT+1100 (Australian Eastern Daylight Time),",apple=32[$3],soup=1[$1],water=40[$200],banana=46[$2],fanta=39[$25],coke=7[$10],bread=33[$2],lip stick=38[$40]",default,default,10820,liP6ILZG7amHaEDr
Thu Dec 26 2019 09:17:26 GMT+1100 (Australian Eastern Daylight Time),",coke=16[$10],soup=2[$1],lip stick=25[$40],bread=15[$2],banana=48[$2],apple=16[$3],water=14[$200],fanta=45[$25]",default,default,5261,likhFwOVfwNyndbM
Wed May 24 2017 23:41:41 GMT+1000 (Australian Eastern Standard Time),",banana=4[$2],apple=46[$3],coke=32[$10],soup=9[$1],lip stick=28[$40],fanta=19[$25],water=37[$200],bread=32[$2]",default,default,9534,lkfSWnd2gpfpqLa9
Tue Nov 20 2018 03:35:40 GMT+1100 (Australian Eastern Daylight Time),",banana=29[$2],coke=38[$10],apple=5[$3],water=22[$200],lip stick=14[$40],soup=4[$1],bread=25[$2],fanta=14[$25]",default,default,5817,lm1bJcZ5btGKWCe2
Fri Apr 05 2013 13:19:18 GMT+1100 (Australian Eastern Daylight Time),",coke=22[$10],banana=35[$2],apple=46[$3],fanta=9[$25],bread=21[$2],water=41[$200],soup=46[$1]",default,default,8941,lnkFTkSZ85RxdSjM
Sat Aug 01 2020 18:55:46 GMT+1000 (Australian Eastern Standard Time),",soup=14[$1],fanta=43[$25],coke=45[$10],banana=44[$2],bread=25[$2],apple=25[$3],lip stick=29[$40],water=28[$200]",default,default,8512,lnqN7loZBGo7IHZN
Fri Sep 26 2014 22:10:56 GMT+1000 (Australian Eastern Standard Time),",soup=21[$1],banana=3[$2],coke=38[$10],fanta=36[$25],water=11[$200],lip stick=44[$40],apple=5[$3],bread=31[$2]",default,default,5344,lqYh2ZbG1biPcWqE
Sat Sep 05 2015 15:08:31 GMT+1000 (Australian Eastern Standard Time),",soup=22[$1],banana=36[$2],fanta=18[$25],bread=40[$2],water=14[$200],coke=45[$10],apple=21[$3],lip stick=33[$40]",default,default,5257,ltR0pcNDoZpvFkwQ
Tue Nov 22 2016 04:31:47 GMT+1100 (Australian Eastern Daylight Time),",soup=20[$1],bread=15[$2],lip stick=18[$40],banana=38[$2],coke=34[$10],fanta=49[$25]",default,default,2411,lutd4Ar43hhcZFMU
Wed Jan 03 2018 19:54:23 GMT+1100 (Australian Eastern Daylight Time),",fanta=23[$25],apple=38[$3],coke=18[$10],bread=50[$2],banana=38[$2],water=19[$200],lip stick=26[$40],soup=15[$1]",default,default,5900,lxT2h4sEm8phtzd8
Sat Jun 06 2020 03:57:38 GMT+1000 (Australian Eastern Standard Time),",bread=47[$2],water=50[$200],soup=23[$1],apple=46[$3],lip stick=46[$40],fanta=20[$25],banana=7[$2],coke=4[$10]",default,default,12649,lzFAqTRDPe9cZaTp
Mon Mar 29 2021 14:05:05 GMT+1100 (Australian Eastern Daylight Time),",coke=5[$10],bread=1[$2],fanta=35[$25],lip stick=47[$40],apple=3[$3],banana=43[$2],water=13[$200],soup=19[$1]",default,default,5521,m0caS4Q8yxLYA4lh
Tue Jul 03 2018 06:38:47 GMT+1000 (Australian Eastern Standard Time),",coke=25[$10],water=8[$200],apple=25[$3],soup=44[$1],lip stick=37[$40],fanta=12[$25],bread=8[$2],banana=34[$2]",default,default,3833,m1dCpD7y2eh4bEqW
Mon Apr 30 2018 22:17:29 GMT+1000 (Australian Eastern Standard Time),",coke=26[$10],apple=40[$3],soup=9[$1],fanta=36[$25]",default,default,1289,m6MaviVgyvuaqWQZ
Wed Oct 24 2012 09:00:17 GMT+1100 (Australian Eastern Daylight Time),",bread=37[$2],coke=2[$10],water=38[$200],fanta=8[$25],lip stick=40[$40],banana=5[$2],apple=26[$3],soup=15[$1]",default,default,9597,m79wnmxr75Vky5W7
Thu Jun 09 2016 15:16:33 GMT+1000 (Australian Eastern Standard Time),",fanta=12[$25],banana=40[$2],water=40[$200],lip stick=41[$40],apple=33[$3],coke=8[$10]",default,default,10199,m7LhaXXr4iK46dSc
Mon Nov 05 2018 07:24:30 GMT+1100 (Australian Eastern Daylight Time),",water=37[$200],coke=40[$10],fanta=47[$25],soup=33[$1],lip stick=18[$40],apple=3[$3],bread=11[$2],banana=35[$2]",default,default,9829,m8r9UXuyXBEkw5uA
Fri Jan 25 2013 09:57:20 GMT+1100 (Australian Eastern Daylight Time),",banana=6[$2],soup=31[$1],lip stick=5[$40],water=31[$200],apple=50[$3],fanta=27[$25],bread=29[$2],coke=49[$10]",default,default,7816,mC1RocdoQTnBpvQ4
Sat Jan 11 2020 02:05:12 GMT+1100 (Australian Eastern Daylight Time),",banana=31[$2],water=28[$200],fanta=8[$25],lip stick=6[$40],soup=5[$1],coke=26[$10],bread=1[$2],apple=5[$3]",default,default,6384,mDNabQEnf5AUsssC
Fri Nov 29 2019 08:09:09 GMT+1100 (Australian Eastern Daylight Time),",apple=37[$3],bread=15[$2],water=4[$200],lip stick=22[$40],banana=2[$2],fanta=31[$25],soup=45[$1],coke=12[$10]",default,default,2765,mDkTNQOpb2UAeHuK
Wed Jan 29 2020 13:54:39 GMT+1100 (Australian Eastern Daylight Time),",fanta=27[$25],banana=39[$2],apple=47[$3],bread=36[$2],lip stick=40[$40],water=17[$200],soup=16[$1],coke=48[$10]",default,default,6462,mFiXDCkVWktFoSMF
Wed Sep 27 2017 20:18:04 GMT+1000 (Australian Eastern Standard Time),",apple=45[$3],soup=46[$1],banana=18[$2],bread=8[$2],fanta=12[$25],coke=47[$10],water=37[$200],lip stick=4[$40]",default,default,8563,mILEdnE6TelIEdFg
Mon Jan 05 2015 05:27:38 GMT+1100 (Australian Eastern Daylight Time),",soup=43[$1],water=29[$200],coke=2[$10],apple=18[$3],fanta=2[$25],bread=6[$2],lip stick=18[$40],banana=25[$2]",default,default,6749,mKitIxoJT2fEMcUq
Thu Oct 23 2014 07:04:15 GMT+1100 (Australian Eastern Daylight Time),",lip stick=17[$40],fanta=28[$25],coke=6[$10],soup=42[$1],banana=13[$2],bread=10[$2],apple=13[$3],water=24[$200]",default,default,6367,mNDJFnhVc1gE6C9D
Mon Jan 01 2018 18:58:33 GMT+1100 (Australian Eastern Daylight Time),",fanta=9[$25],lip stick=21[$40],bread=50[$2],banana=16[$2],apple=48[$3],soup=15[$1],coke=20[$10]",default,default,1556,mQ8mI1WzpUFEx19M
Sun Mar 08 2015 02:30:33 GMT+1100 (Australian Eastern Daylight Time),",bread=31[$2],fanta=13[$25],banana=43[$2],water=16[$200],lip stick=46[$40],soup=34[$1],coke=3[$10],apple=50[$3]",default,default,5727,mQE3OGDvysARbDzZ
Wed Oct 02 2013 14:02:20 GMT+1000 (Australian Eastern Standard Time),",bread=31[$2],water=30[$200],lip stick=22[$40],soup=36[$1],apple=16[$3],fanta=18[$25],coke=31[$10],banana=5[$2]",default,default,7796,mRR46OfNzTGV1rG7
Thu Aug 16 2018 02:39:22 GMT+1000 (Australian Eastern Standard Time),",apple=6[$3],coke=46[$10],banana=35[$2],lip stick=28[$40],fanta=12[$25],water=25[$200]",default,default,6968,mRn91vUiIiBN8LsA
Thu Dec 25 2014 13:02:08 GMT+1100 (Australian Eastern Daylight Time),",water=46[$200],bread=5[$2],soup=40[$1],banana=25[$2],lip stick=33[$40],apple=27[$3],fanta=1[$25],coke=28[$10]",default,default,11006,mW7YlXwRzfrciA7w
Fri Feb 08 2019 07:24:33 GMT+1100 (Australian Eastern Daylight Time),",coke=28[$10],soup=11[$1],apple=50[$3],water=3[$200],fanta=9[$25],lip stick=11[$40],banana=29[$2],bread=41[$2]",default,default,1846,mWp6r9fz6cfFjORj
Sat Jan 06 2018 02:21:49 GMT+1100 (Australian Eastern Daylight Time),",coke=18[$10],soup=20[$1],lip stick=30[$40],apple=36[$3],bread=1[$2],water=13[$200],fanta=35[$25]",default,default,4985,mWvWTFK2q4eS4uRA
Sun Feb 14 2021 11:10:13 GMT+1100 (Australian Eastern Daylight Time),",bread=23[$2],soup=9[$1],water=5[$200],banana=1[$2],coke=32[$10],lip stick=10[$40],apple=7[$3],fanta=33[$25]",default,default,2623,mYJbU2o5obaX0g0O
Thu Jul 19 2018 02:26:54 GMT+1000 (Australian Eastern Standard Time),",apple=4[$3],coke=5[$10],banana=2[$2],water=29[$200],soup=41[$1],bread=19[$2],lip stick=14[$40]",default,default,6505,mYQtOVXOdHnwEljK
Fri Aug 09 2019 16:58:11 GMT+1000 (Australian Eastern Standard Time),",coke=40[$10],banana=5[$2],bread=49[$2],lip stick=41[$40],soup=44[$1],apple=17[$3],water=35[$200]",default,default,9243,mamxmnp6k5hXiK3c
Wed Jan 25 2017 04:55:38 GMT+1100 (Australian Eastern Daylight Time),",apple=46[$3],coke=23[$10],banana=30[$2],fanta=39[$25],soup=9[$1],water=21[$200],lip stick=17[$40]",default,default,6292,mbLM11nqqAmF6xFz
Mon Apr 22 2013 22:49:59 GMT+1000 (Australian Eastern Standard Time),",apple=4[$3],bread=49[$2],lip stick=24[$40],banana=9[$2],water=47[$200],fanta=45[$25],soup=8[$1],coke=12[$10]",default,default,11741,mep7GJmnsh0nrxjh
Fri May 03 2013 23:44:57 GMT+1000 (Australian Eastern Standard Time),",soup=43[$1],coke=26[$10],banana=50[$2],water=13[$200],apple=48[$3],bread=34[$2],lip stick=43[$40],fanta=32[$25]",default,default,5735,mlUZCao1JAaksFtq
Tue Feb 28 2017 09:08:19 GMT+1100 (Australian Eastern Daylight Time),",soup=5[$1],fanta=15[$25],bread=26[$2],apple=25[$3],banana=24[$2],lip stick=9[$40],coke=39[$10],water=31[$200]",default,default,7505,mmVJjl0pzYtipBpB
Sat Nov 14 2015 20:32:24 GMT+1100 (Australian Eastern Daylight Time),",water=41[$200],banana=44[$2],soup=17[$1],lip stick=36[$40],apple=35[$3],coke=12[$10],fanta=41[$25],bread=23[$2]",default,default,11041,mpRoTDEnfMiPoIpJ
Wed Mar 11 2015 00:05:55 GMT+1100 (Australian Eastern Daylight Time),",coke=47[$10],apple=15[$3],banana=16[$2],water=17[$200],lip stick=20[$40],bread=43[$2],soup=43[$1]",default,default,4876,mrQQVNMEZ1xPfc2g
Sun Aug 13 2017 01:42:42 GMT+1000 (Australian Eastern Standard Time),",apple=14[$3],soup=24[$1],fanta=37[$25],lip stick=23[$40],bread=25[$2],banana=11[$2],coke=15[$10],water=7[$200]",default,default,3533,mtcGgR8xgVc1F6rj
Mon Aug 19 2019 19:51:00 GMT+1000 (Australian Eastern Standard Time),",banana=32[$2],coke=22[$10],fanta=5[$25],bread=49[$2],lip stick=29[$40],soup=9[$1],apple=34[$3],water=15[$200]",default,default,4778,mwaX1mAGs0o2l2cw
Wed May 27 2020 07:09:17 GMT+1000 (Australian Eastern Standard Time),",water=27[$200],coke=41[$10],banana=9[$2],apple=14[$3],bread=41[$2],fanta=6[$25],lip stick=17[$40],soup=31[$1]",default,default,6813,mx9eogVdbNTqryFx
Sat Oct 01 2016 18:57:05 GMT+1000 (Australian Eastern Standard Time),",bread=38[$2],banana=30[$2],soup=18[$1],lip stick=21[$40],fanta=29[$25],apple=48[$3],water=50[$200],coke=50[$10]",default,default,12363,my0qW1fTJQqOdLt2
Tue Jan 03 2017 08:18:04 GMT+1100 (Australian Eastern Daylight Time),",fanta=33[$25],bread=50[$2],apple=43[$3],soup=20[$1],coke=13[$10],water=1[$200],lip stick=27[$40]",default,default,2484,myz83hykw7Jijw03
Mon Mar 04 2019 01:28:21 GMT+1100 (Australian Eastern Daylight Time),",soup=2[$1],water=12[$200],coke=27[$10],fanta=45[$25],bread=17[$2],lip stick=41[$40],apple=18[$3],banana=9[$2]",default,default,5543,n0Q28QQAYZs8lPrf
Wed Aug 14 2013 09:55:51 GMT+1000 (Australian Eastern Standard Time),",fanta=28[$25],soup=20[$1],apple=13[$3],lip stick=8[$40],bread=48[$2],banana=47[$2],coke=8[$10],water=30[$200]",default,default,7349,n14OSNvPeYdAyX2Q
Fri Aug 17 2018 04:51:46 GMT+1000 (Australian Eastern Standard Time),",apple=2[$3],banana=45[$2],soup=23[$1],coke=2[$10],bread=34[$2],water=16[$200],lip stick=35[$40]",default,default,4807,n1vAPIig4t1XfOf8
Thu Jul 10 2014 09:44:28 GMT+1000 (Australian Eastern Standard Time),",banana=7[$2],coke=32[$10],lip stick=39[$40],fanta=25[$25],bread=42[$2]",default,default,2603,n2MhchthIkacdBFK
Mon Dec 09 2019 02:42:29 GMT+1100 (Australian Eastern Daylight Time),",soup=44[$1],coke=34[$10],fanta=28[$25],lip stick=12[$40],water=23[$200],apple=24[$3],bread=45[$2],banana=2[$2]",default,default,6330,n2nwp0c3C76pJt9f
Tue Jan 03 2012 03:54:17 GMT+1100 (Australian Eastern Daylight Time),",coke=28[$10],banana=2[$2],apple=23[$3],water=27[$200],fanta=38[$25],lip stick=47[$40],bread=25[$2]",default,default,8633,n43VcYBnD2o4Ors0
Tue Aug 12 2014 03:35:35 GMT+1000 (Australian Eastern Standard Time),",fanta=43[$25],coke=47[$10],water=31[$200],soup=45[$1],apple=13[$3],bread=12[$2],banana=10[$2],lip stick=4[$40]",default,default,8033,n9BYPOEMB5tHSsHN
Sun Aug 10 2014 21:24:07 GMT+1000 (Australian Eastern Standard Time),",fanta=5[$25],apple=50[$3],bread=17[$2],coke=18[$10],soup=20[$1],water=48[$200],banana=30[$2]",default,default,10169,nBYA69ECvDSnjJrH
Sun Nov 04 2018 18:09:58 GMT+1100 (Australian Eastern Daylight Time),",lip stick=11[$40],banana=18[$2],fanta=38[$25],water=23[$200],soup=48[$1],coke=45[$10],bread=4[$2],apple=7[$3]",default,default,6553,nD6NU8pAL24aO6lt
Thu Mar 09 2017 00:10:17 GMT+1100 (Australian Eastern Daylight Time),",coke=48[$10],bread=37[$2],apple=29[$3],banana=33[$2],soup=21[$1],fanta=37[$25]",default,default,1653,nJ66nmPnqKoAqi37
Wed Aug 19 2015 06:28:02 GMT+1000 (Australian Eastern Standard Time),",lip stick=24[$40],water=32[$200],coke=26[$10],apple=6[$3],fanta=2[$25],soup=36[$1],banana=24[$2],bread=49[$2]",default,default,7870,nJO70e5SF9B67N5d
Mon May 12 2014 07:51:21 GMT+1000 (Australian Eastern Standard Time),",water=33[$200],apple=5[$3],banana=47[$2],bread=48[$2],soup=32[$1],coke=11[$10],lip stick=41[$40]",default,default,8587,nJoejCyGgyYdpWlS
Fri Apr 25 2014 03:50:31 GMT+1000 (Australian Eastern Standard Time),",lip stick=14[$40],soup=13[$1],fanta=6[$25],bread=24[$2],banana=38[$2]",default,default,847,nL2L4gPnJ87pd8QH
Mon Jan 21 2013 21:23:08 GMT+1100 (Australian Eastern Daylight Time),",coke=3[$10],apple=20[$3],soup=16[$1],banana=9[$2],lip stick=35[$40],fanta=37[$25],water=43[$200],bread=42[$2]",default,default,11133,nLVeF5UjfMiE54sq
Mon Nov 30 2020 02:18:42 GMT+1100 (Australian Eastern Daylight Time),",fanta=20[$25],water=34[$200],banana=30[$2],bread=16[$2],coke=8[$10],apple=37[$3],soup=1[$1]",default,default,7584,nOPnSfmhxN0nIHIU
Fri Aug 02 2019 12:25:11 GMT+1000 (Australian Eastern Standard Time),",bread=41[$2],soup=14[$1],water=34[$200]",default,default,6896,nOVwyh9AUhoUtzaF
Mon Aug 27 2012 20:19:30 GMT+1000 (Australian Eastern Standard Time),",bread=40[$2],coke=16[$10],water=24[$200],apple=46[$3],lip stick=22[$40],soup=48[$1],banana=9[$2]",default,default,6124,nOZIohX3R88aI344
Mon Dec 28 2020 09:23:24 GMT+1100 (Australian Eastern Daylight Time),",apple=39[$3],lip stick=41[$40],banana=20[$2],water=47[$200],coke=22[$10],bread=45[$2],fanta=31[$25],soup=14[$1]",default,default,12296,nPVtyZvYZX816jm2
Wed Jun 14 2017 09:31:40 GMT+1000 (Australian Eastern Standard Time),",bread=46[$2],soup=10[$1],lip stick=30[$40],water=34[$200],apple=23[$3],coke=2[$10],fanta=31[$25]",default,default,8966,nQicKpwTt6ID3mM9
Thu Mar 15 2012 22:50:58 GMT+1100 (Australian Eastern Daylight Time),",fanta=15[$25],apple=18[$3],water=1[$200],coke=32[$10],lip stick=33[$40],soup=3[$1],banana=24[$2],bread=4[$2]",default,default,2328,ndRDaAVXgiGDM3iu
Sun Sep 23 2012 21:39:43 GMT+1000 (Australian Eastern Standard Time),",bread=49[$2],water=16[$200],apple=29[$3],fanta=47[$25],lip stick=13[$40],coke=5[$10],banana=1[$2]",default,default,5132,ndmCtxWwGsbiI6fS
Fri Oct 24 2014 06:42:38 GMT+1100 (Australian Eastern Daylight Time),",water=47[$200],fanta=32[$25],banana=47[$2],bread=33[$2],lip stick=37[$40],soup=6[$1],coke=29[$10],apple=23[$3]",default,default,12205,neK2H7CRTfvDPOAu
Wed Nov 01 2017 08:48:06 GMT+1100 (Australian Eastern Daylight Time),",fanta=34[$25],apple=18[$3],bread=10[$2],soup=23[$1],lip stick=50[$40],banana=41[$2]",default,default,3029,niEIPcfi3qvzkgck
Sun May 19 2013 02:55:17 GMT+1000 (Australian Eastern Standard Time),",soup=50[$1],bread=30[$2],apple=26[$3],fanta=46[$25],banana=30[$2],water=40[$200]",default,default,9398,niQRmHIHUX7w5PkB
Fri Oct 11 2019 18:49:30 GMT+1100 (Australian Eastern Daylight Time),",apple=23[$3],soup=25[$1],bread=47[$2],coke=33[$10],fanta=12[$25],lip stick=39[$40]",default,default,2378,nkCGgERUb0U08ar9
Mon Jan 09 2012 02:16:54 GMT+1100 (Australian Eastern Daylight Time),",apple=45[$3],lip stick=6[$40],bread=27[$2],water=33[$200],soup=47[$1]",default,default,7076,nlqjfF3fVsfJsr9i
Mon Apr 27 2020 14:45:38 GMT+1000 (Australian Eastern Standard Time),",banana=8[$2],apple=24[$3],soup=44[$1],bread=3[$2],coke=32[$10],lip stick=17[$40]",default,default,1138,nodPTe4kAxPUQvRG
Mon Jun 29 2015 22:55:37 GMT+1000 (Australian Eastern Standard Time),",fanta=32[$25],water=22[$200],bread=34[$2],lip stick=17[$40],coke=15[$10],apple=27[$3],soup=45[$1]",default,default,6224,npyJR07AzMuDLNA0
Sat May 28 2016 23:07:14 GMT+1000 (Australian Eastern Standard Time),",apple=40[$3],lip stick=27[$40],banana=12[$2],coke=3[$10],fanta=2[$25],bread=10[$2],water=7[$200]",default,default,2724,nx0hE4gvfuKNJaJi
Tue Mar 27 2018 14:40:41 GMT+1100 (Australian Eastern Daylight Time),",soup=1[$1],banana=21[$2],apple=11[$3],coke=28[$10],water=33[$200],bread=5[$2],fanta=41[$25],lip stick=44[$40]",default,default,9751,nx3eNLCNEQJFYlek
Thu May 31 2018 09:41:59 GMT+1000 (Australian Eastern Standard Time),",fanta=26[$25],bread=33[$2],apple=21[$3],water=36[$200],banana=3[$2],coke=3[$10],lip stick=33[$40]",default,default,9335,nxLKgqFHrGd3e1KU
Tue May 21 2019 13:02:35 GMT+1000 (Australian Eastern Standard Time),",coke=49[$10],lip stick=23[$40],apple=34[$3],fanta=27[$25],water=40[$200],banana=16[$2],bread=3[$2]",default,default,10225,o0AadZvEOi9EYP74
Tue Feb 27 2018 03:39:28 GMT+1100 (Australian Eastern Daylight Time),",water=29[$200],bread=35[$2],lip stick=25[$40],fanta=28[$25],banana=5[$2],soup=12[$1],coke=5[$10]",default,default,7642,o0M3oPwwa2jDDqBY
Tue Jan 07 2014 10:50:28 GMT+1100 (Australian Eastern Daylight Time),",fanta=34[$25],coke=7[$10],bread=15[$2],water=6[$200],lip stick=35[$40],soup=14[$1],banana=35[$2],apple=12[$3]",default,default,3670,o222QBFC8iJrVgSU
Sat Apr 27 2013 09:24:55 GMT+1000 (Australian Eastern Standard Time),",water=45[$200],soup=34[$1],banana=18[$2],coke=44[$10],fanta=10[$25],apple=44[$3]",default,default,9892,o7G3hQjldy1I3Mqf
Wed Dec 09 2020 18:04:31 GMT+1100 (Australian Eastern Daylight Time),",banana=38[$2],bread=42[$2],fanta=43[$25],water=15[$200],soup=8[$1],apple=17[$3],coke=37[$10]",default,default,4664,o8dDDwxMlhq0v7bp
Thu Oct 04 2018 15:09:21 GMT+1000 (Australian Eastern Standard Time),",lip stick=21[$40],water=13[$200],bread=30[$2],soup=7[$1],apple=33[$3],coke=36[$10],fanta=40[$25],banana=4[$2]",default,default,4974,oBibzJJabkKeOPd2
Tue Feb 12 2019 11:56:18 GMT+1100 (Australian Eastern Daylight Time),",fanta=26[$25],soup=16[$1],lip stick=34[$40],banana=23[$2],water=19[$200],coke=23[$10]",default,default,6102,oGyxf56xgYkPyRNO
Fri Jan 12 2018 18:30:10 GMT+1100 (Australian Eastern Daylight Time),",fanta=3[$25],soup=7[$1],water=13[$200],bread=30[$2],lip stick=28[$40],banana=8[$2],apple=45[$3],coke=33[$10]",default,default,4343,oH6Z6r67sfgznsnP
Sun Apr 05 2020 02:22:13 GMT+1000 (Australian Eastern Standard Time),",bread=19[$2],apple=3[$3],coke=50[$10],fanta=18[$25],banana=37[$2],soup=50[$1],lip stick=19[$40]",default,default,1881,oJyVfmq7z1uqokMg
Fri Mar 03 2017 03:36:13 GMT+1100 (Australian Eastern Daylight Time),",bread=18[$2],lip stick=14[$40],apple=39[$3],soup=4[$1],fanta=15[$25],coke=40[$10],banana=26[$2],water=29[$200]",default,default,7344,oK7lANYm4XvdQN1f
Wed Feb 19 2020 09:41:21 GMT+1100 (Australian Eastern Daylight Time),",lip stick=47[$40],banana=32[$2],soup=36[$1],bread=30[$2],coke=9[$10],fanta=23[$25],water=39[$200],apple=48[$3]",default,default,10649,oKPnfCezrZntLeA3
Fri Jan 01 2021 04:57:21 GMT+1100 (Australian Eastern Daylight Time),",coke=49[$10],water=34[$200],fanta=13[$25],apple=21[$3],bread=41[$2],lip stick=16[$40],banana=38[$2],soup=28[$1]",default,default,8504,oLP1JgJ4TpXoWvQd
Tue Jan 09 2018 17:33:10 GMT+1100 (Australian Eastern Daylight Time),",coke=7[$10],bread=15[$2],lip stick=48[$40],banana=4[$2],water=24[$200],apple=31[$3]",default,default,6921,oMd9Wmlih8Q08TKh
Thu Dec 24 2020 07:14:16 GMT+1100 (Australian Eastern Daylight Time),",coke=36[$10],soup=44[$1],lip stick=38[$40],bread=14[$2],apple=45[$3],fanta=43[$25],water=13[$200],banana=10[$2]",default,default,5782,oMj2m7Oum7cXcnTs
Thu Dec 19 2013 23:23:52 GMT+1100 (Australian Eastern Daylight Time),",soup=33[$1],bread=40[$2],fanta=32[$25],banana=21[$2],apple=6[$3],coke=16[$10],water=38[$200],lip stick=29[$40]",default,default,9893,oNu3rrwxv8xH4TCx
Thu Mar 01 2018 18:32:22 GMT+1100 (Australian Eastern Daylight Time),",apple=33[$3],banana=9[$2],bread=34[$2],lip stick=29[$40],soup=48[$1]",default,default,1393,oOssBKqZa1ebn0t6
Sun Jan 20 2019 03:13:59 GMT+1100 (Australian Eastern Daylight Time),",banana=44[$2],soup=32[$1],lip stick=27[$40],bread=37[$2],water=2[$200],coke=17[$10],fanta=42[$25]",default,default,2894,oOtfwLrFAECgSKiE
Tue Feb 23 2016 23:31:04 GMT+1100 (Australian Eastern Daylight Time),",water=19[$200],coke=9[$10],banana=32[$2],bread=4[$2],apple=23[$3],soup=6[$1]",default,default,4037,oQ39VQE0jVszaM7y
Sat May 15 2021 13:25:53 GMT+1000 (Australian Eastern Standard Time),",water=38[$200],lip stick=38[$40],bread=23[$2],coke=1[$10],apple=6[$3],soup=39[$1],banana=35[$2]",default,default,9303,oQkFMFhd0783dhxD
Sun Mar 29 2020 06:50:10 GMT+1100 (Australian Eastern Daylight Time),",coke=16[$10],fanta=29[$25],soup=5[$1],lip stick=44[$40],bread=17[$2],apple=16[$3],banana=36[$2],water=20[$200]",default,default,6804,oTTJcQixZttZ9qk7
Tue Nov 14 2017 02:23:02 GMT+1100 (Australian Eastern Daylight Time),",water=50[$200],fanta=10[$25],lip stick=25[$40],banana=13[$2],apple=21[$3],bread=8[$2],soup=36[$1],coke=21[$10]",default,default,11601,oTagzDzgI16SCy4L
Sat Jul 18 2020 00:23:58 GMT+1000 (Australian Eastern Standard Time),",lip stick=3[$40],bread=7[$2],coke=32[$10],apple=25[$3],water=14[$200],fanta=10[$25],soup=15[$1],banana=10[$2]",default,default,3614,oUYoxleHPe1JuZDg
Sun May 06 2012 15:56:09 GMT+1000 (Australian Eastern Standard Time),",soup=33[$1],fanta=50[$25],lip stick=1[$40],bread=22[$2],apple=3[$3],banana=13[$2],water=31[$200],coke=46[$10]",default,default,8062,oW25Y2ozoA3KdxJ0
Thu Apr 08 2021 03:32:58 GMT+1000 (Australian Eastern Standard Time),",water=27[$200],banana=33[$2],coke=1[$10],lip stick=1[$40],bread=35[$2],fanta=18[$25],soup=36[$1]",default,default,6072,oXHDdTG7WD4oDTvU
